dectime		rxtime		totrxpck	droppck		rxpck		uselesspck		PER
1.2427		7.45617		33376		0			33000		376			0
1.89379		11.3627		33376		0			33000		376			0
1.82703		10.9622		33376		0			33000		376			0
1.48248		8.89489		33376		0			33000		376			0
2.04535		12.2721		33376		0			33000		376			0
1.306		7.83601		33376		0			33000		376			0
1.40572		8.43435		33358		0			33000		358			0
1.81099		10.866		33371		0			33000		371			0
1.39595		8.37568		33353		0			33000		353			0
1.61064		9.66386		33376		0			33000		376			0
